trade_date,symbol,industry_id,final_score,alpha_bucket,quality_score,growth_acceleration_score,mainline_strength_score,capital_concentration_score,leader_dominance_score,trend_quality_score,lifecycle_position_score,risk_crowding_score,lifecycle_state,mainline_name,flags
2026-01-05,002820,,0.42257322308298756,AVOID,0.4,0.0,0.5,0.5,0.5,0.3838214872199167,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002821,,0.5235574917633703,TOP_20,0.646,0.43,0.5,0.5,0.5,0.6063832784224684,0.5,0.5,,,NONE
2026-01-05,002822,801720.SI,0.43962814387775523,AVOID,0.246,0.35,0.5,0.5,0.5,0.3668542925183678,0.5,0.5,,建筑装饰,FUNDAMENTAL_RISK:CASHFLOW_WEAK; LOW_ALPHA
2026-01-05,002823,,0.4784983289353799,NEUTRAL,0.5,0.35,0.5,0.5,0.5,0.4566555262358659,0.5,0.5,,,NONE
2026-01-05,002824,,0.5039557074908247,WATCH,0.55,0.75,0.5,0.5,0.5,0.32637138327216536,0.5,0.5,,,NONE
2026-01-05,002825,,0.49134315572796344,WATCH,0.47,0.5,0.5,0.5,0.5,0.4622877048530892,0.5,0.5,,,NONE
2026-01-05,002826,,0.48324972834342766,NEUTRAL,0.606,0.35,0.5,0.5,0.5,0.41766485562285083,0.5,0.5,,,NONE
2026-01-05,002827,,0.4711098254202545,NEUTRAL,0.506,0.43,0.5,0.5,0.5,0.3500655028016964,0.5,0.5,,,NONE
2026-01-05,002828,,0.5000915315777298,WATCH,0.416,0.68,0.5,0.5,0.5,0.43661021051819876,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002829,,0.47481234871225336,NEUTRAL,0.45,0.6,0.5,0.5,0.5,0.298748991415022,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002830,,0.414002574323077,AVOID,0.33,0.0,0.5,0.5,0.5,0.37335049548717997,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002831,,0.4725035064377517,NEUTRAL,0.586,0.33,0.5,0.5,0.5,0.3726900429183444,0.5,0.5,,,NONE
2026-01-05,002832,,0.47746429549556163,NEUTRAL,0.616,0.25,0.5,0.5,0.5,0.43909530330374397,0.5,0.5,,,NONE
2026-01-05,002833,,0.43976269357693343,AVOID,0.494,0.0,0.5,0.5,0.5,0.4357512905128894,0.5,0.5,,,LOW_ALPHA
2026-01-05,002835,,0.4367238281302564,AVOID,0.434,0.0,0.5,0.5,0.5,0.4554921875350428,0.5,0.5,,,LOW_ALPHA
2026-01-05,002836,,0.48497586365810413,WATCH,0.476,0.4,0.5,0.5,0.5,0.48250575772069415,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002837,,0.4916694654593097,WATCH,0.466,0.68,0.5,0.5,0.5,0.34712976972873083,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002838,,0.49204465499136235,WATCH,0.45,0.75,0.5,0.5,0.5,0.3136310332757484,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002839,,0.4471401888155799,NEUTRAL,0.27,0.33,0.5,0.5,0.5,0.41426792543719915,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002840,,0.46063948368887747,NEUTRAL,0.376,0.35,0.5,0.5,0.5,0.4202632245925165,0.5,0.5,,,NONE
2026-01-05,002841,801080.SI,0.4788391367026193,NEUTRAL,0.516,0.25,0.5,0.5,0.5,0.5149275780174617,0.5,0.5,,电子,NONE
2026-01-05,002842,,0.49289145063244816,WATCH,0.43,0.75,0.5,0.5,0.5,0.33260967088298743,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002843,,0.417466969901018,AVOID,0.31,0.0,0.5,0.5,0.5,0.4097797993401199,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002845,,0.4513154614338166,NEUTRAL,0.226,0.25,0.5,0.5,0.5,0.5247697428921106,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002846,,0.5240141840581042,TOP_20,0.47,0.6,0.5,0.5,0.5,0.6134278937206945,0.5,0.5,,,NONE
2026-01-05,002847,,0.5364407366933819,TOP_20,0.686,0.53,0.5,0.5,0.5,0.5989382446225452,0.5,0.5,,,NONE
2026-01-05,002848,,0.5437730302500001,TOP_10,0.35,0.75,0.5,0.5,0.5,0.725153535,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002849,,0.5324912116967926,TOP_20,0.476,0.68,0.5,0.5,0.5,0.6126080779786165,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002850,,0.5292292811123072,TOP_20,0.646,0.68,0.5,0.5,0.5,0.47752854074871415,0.5,0.5,,,NONE
2026-01-05,002851,,0.47404807643352304,NEUTRAL,0.386,0.4,0.5,0.5,0.5,0.46965384289015333,0.5,0.5,,,NONE
2026-01-05,002852,,0.5070451337108057,WATCH,0.554,0.5,0.5,0.5,0.5,0.5109675580720379,0.5,0.5,,,NONE
2026-01-05,002853,,0.4125367780125191,AVOID,0.28,0.0,0.5,0.5,0.5,0.39691185341679375,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002855,,0.4680966597953847,NEUTRAL,0.306,0.4,0.5,0.5,0.5,0.4833110653025641,0.5,0.5,,,NONE
2026-01-05,002856,,0.46339647551602886,NEUTRAL,0.182,0.28,0.5,0.5,0.5,0.6146431701068589,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002857,,0.44098458924486994,AVOID,0.356,0.5,0.5,0.5,0.5,0.20256392829913264,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK; LOW_ALPHA
2026-01-05,002858,,0.51155249279,WATCH,0.49,0.6,0.5,0.5,0.5,0.5170166186000004,0.5,0.5,,,NONE
2026-01-05,002859,,0.49831278078,WATCH,0.376,0.25,0.5,0.5,0.5,0.7380852052,0.5,0.5,,,NONE
2026-01-05,002860,,0.4738656703112767,NEUTRAL,0.49,0.53,0.5,0.5,0.5,0.31243780207517774,0.5,0.5,,,NONE
2026-01-05,002861,,0.49588508677000004,WATCH,0.356,0.25,0.5,0.5,0.5,0.7352339118,0.5,0.5,,,NONE
2026-01-05,002862,,0.4461011176230108,NEUTRAL,0.326,0.25,0.5,0.5,0.5,0.4233407841534048,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002863,,0.47668122994500856,NEUTRAL,0.436,0.68,0.5,0.5,0.5,0.26720819963339026,0.5,0.5,,,NONE
2026-01-05,002864,,0.5223294941112451,TOP_20,0.614,0.5,0.5,0.5,0.5,0.5728632940749673,0.5,0.5,,,NONE
2026-01-05,002865,,0.36694026289033704,AVOID,0.16,0.0,0.5,0.5,0.5,0.17293508593558013,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002866,,0.5072010130831482,WATCH,0.53,0.6,0.5,0.5,0.5,0.4613400872209885,0.5,0.5,,,NONE
2026-01-05,002867,,0.4497997727007883,NEUTRAL,0.5,0.1,0.5,0.5,0.5,0.4319984846719219,0.5,0.5,,,NONE
2026-01-05,002868,,0.50237403723,WATCH,0.336,0.35,0.5,0.5,0.5,0.7251602481999999,0.5,0.5,,,NONE
2026-01-05,002869,801750.SI,0.4299225834669905,AVOID,0.29,0.0,0.5,0.5,0.5,0.5061505564466032,0.5,0.5,,计算机,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002870,801880.SI,0.4278947753797966,AVOID,0.44,0.15,0.5,0.5,0.5,0.29263183586531066,0.5,0.5,,汽车,LOW_ALPHA
2026-01-05,002871,,0.5274286003433335,TOP_20,0.606,0.58,0.5,0.5,0.5,0.5588573356222226,0.5,0.5,,,NONE
2026-01-05,002872,,0.42602490658962955,AVOID,0.35,0.0,0.5,0.5,0.5,0.44016604393086345,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002873,,0.4456487213590324,NEUTRAL,0.4,0.0,0.5,0.5,0.5,0.5376581423935489,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS
2026-01-05,002875,,0.50183560826,WATCH,0.372,0.28,0.5,0.5,0.5,0.7442373884,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002876,,0.4645240471497995,NEUTRAL,0.336,0.5,0.5,0.5,0.5,0.37282698099866324,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002877,,0.44535476362862764,NEUTRAL,0.326,0.15,0.5,0.5,0.5,0.4850317575241841,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS
2026-01-05,002878,801760.SI,0.5269509396378268,TOP_20,0.45,0.75,0.5,0.5,0.5,0.5463395975855111,0.5,0.5,,传媒,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002879,,0.4827474123579483,NEUTRAL,0.446,0.5,0.5,0.5,0.5,0.42098274905298844,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002880,,0.44871948494058833,NEUTRAL,0.404,0.0,0.5,0.5,0.5,0.5554632329372552,0.5,0.5,,,NONE
2026-01-05,002881,,0.5204642897699641,TOP_20,0.506,0.68,0.5,0.5,0.5,0.5124285984664266,0.5,0.5,,,NONE
2026-01-05,002882,,0.4892897167133952,WATCH,0.336,0.5,0.5,0.5,0.5,0.5379314447559681,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002883,,0.4081132418331628,AVOID,0.24,0.0,0.5,0.5,0.5,0.3940882788877517,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002884,,0.48221518744478803,NEUTRAL,0.52,0.43,0.5,0.5,0.5,0.41476791629858645,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002885,,0.5102818416702102,WATCH,0.48,0.75,0.5,0.5,0.5,0.4152122778014011,0.5,0.5,,,NONE
2026-01-05,002886,,0.5191166846414919,WATCH,0.416,0.53,0.5,0.5,0.5,0.6634445642766122,0.5,0.5,,,NONE
2026-01-05,002887,,0.5365451923066669,TOP_20,0.53,0.85,0.5,0.5,0.5,0.4903012820444455,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002888,,0.4964832154983308,WATCH,0.47,0.6,0.5,0.5,0.5,0.429888103322205,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002889,,0.44705496912000015,NEUTRAL,0.326,0.25,0.5,0.5,0.5,0.429699794133334,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002890,,0.41133868854945216,AVOID,0.29,0.0,0.5,0.5,0.5,0.382257923663014,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002891,,0.5238937332481453,TOP_20,0.626,0.68,0.5,0.5,0.5,0.45529155498763535,0.5,0.5,,,NONE
2026-01-05,002892,,0.437152225645708,AVOID,0.286,0.25,0.5,0.5,0.5,0.39034817097138635,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK; LOW_ALPHA
2026-01-05,002893,,0.5183256239092227,WATCH,0.47,0.75,0.5,0.5,0.5,0.47550415939481777,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002895,,0.5513502369968577,TOP_10,0.59,0.85,0.5,0.5,0.5,0.549001579979051,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002896,,0.442434703351334,AVOID,0.42,0.25,0.5,0.5,0.5,0.33623135567555995,0.5,0.5,,,LOW_ALPHA
2026-01-05,002897,,0.44766917682272067,NEUTRAL,0.476,0.43,0.5,0.5,0.5,0.21379451215147088,0.5,0.5,,,NONE
2026-01-05,002898,,0.40814518832819396,AVOID,0.26,0.0,0.5,0.5,0.5,0.38096792218795955,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002899,,0.41772720607952873,AVOID,0.37,0.0,0.5,0.5,0.5,0.3715147071968579,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002900,,0.4467378276115088,NEUTRAL,0.32,0.0,0.5,0.5,0.5,0.5982521840767251,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS
2026-01-05,002901,,0.5835191900653137,TOP_1,0.77,0.75,0.5,0.5,0.5,0.7101279337687574,0.5,0.5,,,HIGH_ALPHA
2026-01-05,002902,,0.3985633408346099,AVOID,0.2,0.0,0.5,0.5,0.5,0.3570889388973993,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002903,,0.4431271105347827,AVOID,0.376,0.15,0.5,0.5,0.5,0.43684740356521773,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002905,,0.474264758851062,NEUTRAL,0.56,0.6,0.5,0.5,0.5,0.22176505900707977,0.5,0.5,,,NONE
2026-01-05,002906,,0.5317721195306606,TOP_20,0.606,0.68,0.5,0.5,0.5,0.5211474635377372,0.5,0.5,,,NONE
2026-01-05,002907,,0.46596442691538154,NEUTRAL,0.416,0.15,0.5,0.5,0.5,0.5624295127692098,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS
2026-01-05,002908,,0.43854430920501447,AVOID,0.35,0.0,0.5,0.5,0.5,0.5236287280334295,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002909,,0.4227647487149341,AVOID,0.22,0.0,0.5,0.5,0.5,0.505098324766227,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002910,,0.46574669845725486,NEUTRAL,0.396,0.35,0.5,0.5,0.5,0.4409779897150322,0.5,0.5,,,NONE
2026-01-05,002911,,0.46431212020474744,NEUTRAL,0.396,0.43,0.5,0.5,0.5,0.37808080136498295,0.5,0.5,,,NONE
2026-01-05,002912,,0.5117183741646517,WATCH,0.57,0.6,0.5,0.5,0.5,0.46478916109767815,0.5,0.5,,,NONE
2026-01-05,002913,,0.5087992136107067,WATCH,0.544,0.5,0.5,0.5,0.5,0.5293280907380445,0.5,0.5,,,NONE
2026-01-05,002915,,0.4718757723985715,NEUTRAL,0.38,0.6,0.5,0.5,0.5,0.325838482657143,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002916,,0.5735894347661786,TOP_5,0.71,0.75,0.5,0.5,0.5,0.6839295651078572,0.5,0.5,,,HIGH_ALPHA
2026-01-05,002917,,0.492319651486592,WATCH,0.536,0.53,0.5,0.5,0.5,0.40479767657727994,0.5,0.5,,,NONE
2026-01-05,002918,,0.42964151421074487,AVOID,0.33,0.0,0.5,0.5,0.5,0.4776100947382991,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002919,,0.43315953484230113,AVOID,0.486,0.25,0.5,0.5,0.5,0.23039689894867416,0.5,0.5,,,LOW_ALPHA
2026-01-05,002920,,0.5559189099694016,TOP_10,0.656,0.68,0.5,0.5,0.5,0.6487927331293443,0.5,0.5,,,NONE
2026-01-05,002921,,0.48026443075098724,NEUTRAL,0.45,0.6,0.5,0.5,0.5,0.33509620500658127,0.5,0.5,,,NONE
2026-01-05,002922,,0.4823126694713429,NEUTRAL,0.426,0.4,0.5,0.5,0.5,0.4980844631422858,0.5,0.5,,,NONE
2026-01-05,002923,,0.47491637495024697,NEUTRAL,0.356,0.15,0.5,0.5,0.5,0.6621091663349795,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS
2026-01-05,002925,,0.5279679956400001,TOP_20,0.48,0.35,0.5,0.5,0.5,0.7997866376,0.5,0.5,,,NONE
2026-01-05,002926,,0.5191528737455173,WATCH,0.46,0.85,0.5,0.5,0.5,0.4210191583034488,0.5,0.5,,,NONE
2026-01-05,002927,,0.4348584332343029,AVOID,0.28,0.0,0.5,0.5,0.5,0.545722888228686,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002928,,0.48564702274656113,WATCH,0.53,0.6,0.5,0.5,0.5,0.31764681831040714,0.5,0.5,,,NONE
2026-01-05,002929,,0.45522220658011314,NEUTRAL,0.266,0.25,0.5,0.5,0.5,0.5241480438674205,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002930,,0.4260127820995148,AVOID,0.34,0.0,0.5,0.5,0.5,0.4467518806634319,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002931,,0.55700036219,TOP_5,0.52,0.6,0.5,0.5,0.5,0.8000024146,0.5,0.5,,,HIGH_ALPHA
2026-01-05,002932,,0.42391094710720545,AVOID,0.356,0.15,0.5,0.5,0.5,0.32207298071470286,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002933,,0.44609406520276246,NEUTRAL,0.366,0.35,0.5,0.5,0.5,0.329960434685083,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002935,801740.SI,0.4021099156350337,AVOID,0.28,0.0,0.5,0.5,0.5,0.3273994375668908,0.5,0.5,,国防军工,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002936,,0.44906021513269434,NEUTRAL,0.34,0.25,0.5,0.5,0.5,0.43373476755129564,0.5,0.5,,,NONE
2026-01-05,002937,,0.43102701480288136,AVOID,0.39,0.0,0.5,0.5,0.5,0.44684676535254214,0.5,0.5,,,LOW_ALPHA
2026-01-05,002938,,0.5221355123239029,TOP_20,0.596,0.53,0.5,0.5,0.5,0.5635700821593526,0.5,0.5,,,NONE
2026-01-05,002939,,0.5313864952970588,TOP_20,0.48,0.85,0.5,0.5,0.5,0.4892433019803921,0.5,0.5,,,NONE
2026-01-05,002940,,0.5145861307499999,WATCH,0.456,0.35,0.5,0.5,0.5,0.7265742049999999,0.5,0.5,,,NONE
2026-01-05,002941,,0.5367057860774765,TOP_20,0.544,0.85,0.5,0.5,0.5,0.48203857384984317,0.5,0.5,,,NONE
2026-01-05,002942,,0.5454827109521749,TOP_10,0.594,0.6,0.5,0.5,0.5,0.6738847396811662,0.5,0.5,,,NONE
2026-01-05,002943,,0.47802291505000005,NEUTRAL,0.33,0.0,0.5,0.5,0.5,0.800152767,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS
2026-01-05,002945,,0.5566028135000001,TOP_10,0.46,0.75,0.5,0.5,0.5,0.73735209,0.5,0.5,,,NONE
2026-01-05,002946,,0.5076576174286782,WATCH,0.584,0.5,0.5,0.5,0.5,0.49505078285785475,0.5,0.5,,,NONE
2026-01-05,002947,,0.5296322437156287,TOP_20,0.7,0.75,0.5,0.5,0.5,0.3975482914375241,0.5,0.5,,,NONE
2026-01-05,002948,,0.4875354510485714,WATCH,0.43,0.53,0.5,0.5,0.5,0.44356967365714217,0.5,0.5,,,NONE
2026-01-05,002949,,0.45086598378540194,NEUTRAL,0.346,0.25,0.5,0.5,0.5,0.4417732252360127,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002950,,0.5436904121597802,TOP_10,0.594,0.6,0.5,0.5,0.5,0.661936081065201,0.5,0.5,,,NONE
2026-01-05,002951,,0.510264385204698,WATCH,0.466,0.78,0.5,0.5,0.5,0.4044292346979862,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002952,,0.483467045753503,NEUTRAL,0.386,0.4,0.5,0.5,0.5,0.53244697169002,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002953,,0.48209237794529625,NEUTRAL,0.456,0.43,0.5,0.5,0.5,0.45661585296864154,0.5,0.5,,,NONE
2026-01-05,002955,,0.43272849105501504,AVOID,0.4,0.0,0.5,0.5,0.5,0.45152327370010015,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002956,,0.46889542682,NEUTRAL,0.65,0.68,0.5,0.5,0.5,0.07263617879999999,0.5,0.5,,,NONE
2026-01-05,002957,,0.5212436540528407,TOP_20,0.574,0.5,0.5,0.5,0.5,0.592291027018938,0.5,0.5,,,NONE
2026-01-05,002958,,0.42086483952129033,AVOID,0.29,0.1,0.5,0.5,0.5,0.3790989301419354,0.5,0.5,,,LOW_ALPHA
2026-01-05,002959,,0.5314014322415275,TOP_20,0.61,0.75,0.5,0.5,0.5,0.4693428816101827,0.5,0.5,,,NONE
2026-01-05,002960,,0.46125327214080875,NEUTRAL,0.28,0.0,0.5,0.5,0.5,0.7216884809387247,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS
2026-01-05,002961,,0.4562960629449834,NEUTRAL,0.28,0.35,0.5,0.5,0.5,0.45530708629988925,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002962,,0.4440345178750609,AVOID,0.406,0.25,0.5,0.5,0.5,0.356230119167072,0.5,0.5,,,LOW_ALPHA
2026-01-05,002963,,0.4091686323190323,AVOID,0.34,0.0,0.5,0.5,0.5,0.3344575487935484,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002965,,0.4742871593104131,NEUTRAL,0.38,0.4,0.5,0.5,0.5,0.47524772873608706,0.5,0.5,,,NONE
2026-01-05,002966,,0.45465754408358267,NEUTRAL,0.39,0.33,0.5,0.5,0.5,0.38438362722388436,0.5,0.5,,,NONE
2026-01-05,002967,,0.5048915244390549,WATCH,0.536,0.53,0.5,0.5,0.5,0.4886101629270328,0.5,0.5,,,NONE
2026-01-05,002968,801180.SI,0.42021764956210533,AVOID,0.28,0.0,0.5,0.5,0.5,0.4481176637473686,0.5,0.5,,房地产,FUNDAMENTAL_RISK:CASHFLOW_WEAK; LOW_ALPHA
2026-01-05,002969,,0.47203864499000003,NEUTRAL,0.31,0.0,0.5,0.5,0.5,0.7735909666,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS
2026-01-05,002970,,0.5182509776114433,WATCH,0.612,0.28,0.5,0.5,0.5,0.693673184076289,0.5,0.5,,,NONE
2026-01-05,002971,,0.4389000988142571,AVOID,0.376,0.15,0.5,0.5,0.5,0.4086673254283805,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002972,,0.4500461846782847,NEUTRAL,0.476,0.15,0.5,0.5,0.5,0.41630789785523103,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS
2026-01-05,002973,,0.43725934112087056,AVOID,0.38,0.0,0.5,0.5,0.5,0.4950622741391367,0.5,0.5,,,LOW_ALPHA
2026-01-05,002975,,0.5912412967100001,TOP_1,0.684,0.85,0.5,0.5,0.5,0.7522753114,0.5,0.5,,,HIGH_ALPHA
2026-01-05,002976,,0.5002111142382305,WATCH,0.43,0.75,0.5,0.5,0.5,0.38140742825486995,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002977,,0.44563459380118947,NEUTRAL,0.33,0.0,0.5,0.5,0.5,0.5842306253412628,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS
2026-01-05,002978,,0.46959964881458416,NEUTRAL,0.496,0.4,0.5,0.5,0.5,0.3666643254305608,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002979,,0.4844792429994606,WATCH,0.56,0.43,0.5,0.5,0.5,0.4031949533297369,0.5,0.5,,,NONE
2026-01-05,002980,,0.45106949069318464,NEUTRAL,0.42,0.0,0.5,0.5,0.5,0.5604632712878974,0.5,0.5,,,NONE
2026-01-05,002981,,0.5372439812820022,TOP_20,0.554,0.75,0.5,0.5,0.5,0.5456265418800142,0.5,0.5,,,NONE
2026-01-05,002982,,0.44217222761323155,AVOID,0.336,0.25,0.5,0.5,0.5,0.3904815174215435,0.5,0.5,,,LOW_ALPHA
2026-01-05,002983,,0.4835837444310527,NEUTRAL,0.492,0.28,0.5,0.5,0.5,0.5425582962070175,0.5,0.5,,,NONE
2026-01-05,002984,,0.4868409077322344,WATCH,0.44,0.15,0.5,0.5,0.5,0.685606051548229,0.5,0.5,,,NONE
2026-01-05,002985,,0.5546934063279263,TOP_10,0.65,0.85,0.5,0.5,0.5,0.5312893755195084,0.5,0.5,,,NONE
2026-01-05,002986,,0.4066215613292195,AVOID,0.18,0.0,0.5,0.5,0.5,0.42414374219479634,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS; LOW_ALPHA
2026-01-05,002987,,0.43104528607297726,AVOID,0.456,0.43,0.5,0.5,0.5,0.11630190715318144,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK; LOW_ALPHA
2026-01-05,002988,,0.4687116991695653,NEUTRAL,0.4,0.4,0.5,0.5,0.5,0.424744661130435,0.5,0.5,,,NONE
2026-01-05,002989,,0.45911892539373544,NEUTRAL,0.426,0.35,0.5,0.5,0.5,0.37679283595823637,0.5,0.5,,,NONE
2026-01-05,002990,,0.4737697415259414,NEUTRAL,0.376,0.15,0.5,0.5,0.5,0.6411316101729426,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS
2026-01-05,002991,,0.44585539223170284,NEUTRAL,0.48,0.0,0.5,0.5,0.5,0.4857026148780185,0.5,0.5,,,NONE
2026-01-05,002992,,0.464448700816402,NEUTRAL,0.336,0.35,0.5,0.5,0.5,0.47232467210934664,0.5,0.5,,,NONE
2026-01-05,002993,,0.5205883080340495,TOP_20,0.596,0.53,0.5,0.5,0.5,0.5532553868936635,0.5,0.5,,,NONE
2026-01-05,002995,,0.45922749143,NEUTRAL,0.25,0.0,0.5,0.5,0.5,0.7281832762000001,0.5,0.5,,,FUNDAMENTAL_RISK:NEGATIVE_EARNINGS
2026-01-05,002996,,0.48944827645031763,WATCH,0.38,0.6,0.5,0.5,0.5,0.44298850966878395,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002997,,0.532314121031551,TOP_20,0.67,0.85,0.5,0.5,0.5,0.3687608068770058,0.5,0.5,,,NONE
2026-01-05,002998,,0.45731601149655643,NEUTRAL,0.336,0.4,0.5,0.5,0.5,0.39144007664370917,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK
2026-01-05,002999,,0.44375321692499275,AVOID,0.266,0.35,0.5,0.5,0.5,0.3810214461666178,0.5,0.5,,,FUNDAMENTAL_RISK:CASHFLOW_WEAK; LOW_ALPHA
2026-01-05,003000,,0.45002265120664625,NEUTRAL,0.466,0.15,0.5,0.5,0.5,0.4228176747109746,0.5,0.5,,,NONE
